"MacroTrends Data Download"
"ALGT - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2010-12-08,42.8624,43.2735,42.772,43.0433,198167
2010-12-09,43.3721,43.3721,42.3939,42.8049,164962
2010-12-10,43.0598,43.2242,42.7063,43.2242,227460
2010-12-13,43.4708,43.5283,41.58,41.654,132592
2010-12-14,41.728,42.0898,41.2841,41.4321,124631
2010-12-15,41.2102,41.4897,39.4098,39.7551,168286
2010-12-16,39.7879,39.977,39.0563,39.8126,140694
2010-12-17,39.788,39.9688,39.377,39.9113,223073
2010-12-20,40.0838,40.3551,39.6399,40.0263,120386
2010-12-21,40.199,40.6594,40.1423,40.4292,137733
2010-12-22,40.5278,41.1032,40.4867,40.8484,128594
2010-12-23,40.7662,40.7662,40.4456,40.5607,85138
2010-12-27,40.5607,40.6922,40.1077,40.6511,108113
2010-12-28,40.7579,40.8073,40.4825,40.5442,154700
2010-12-29,40.6757,40.6757,40.3633,40.5031,106924
2010-12-30,40.5525,41.1279,40.5443,41.0704,62300
2010-12-31,40.9635,41.3006,40.4456,40.4785,131412
2011-01-03,40.7991,42.024,40.7991,41.7938,144916
2011-01-04,42.0404,42.3281,41.1114,42.1308,139577
2011-01-05,42.2295,43.0351,41.8596,42.5419,266575
2011-01-06,42.5418,42.9446,41.4732,41.5718,74251
2011-01-07,41.6869,42.2147,41.1361,41.5718,68792
2011-01-10,41.3664,41.4239,40.4292,40.6676,133156
2011-01-11,40.6511,40.6511,38.2671,38.6124,276786
2011-01-12,38.6371,39.4181,38.6371,39.3934,91419
2011-01-13,39.4509,39.6236,39.2618,39.4838,81347
2011-01-14,39.5824,39.977,39.3111,39.829,92294
2011-01-18,39.6893,39.6893,38.6535,38.859,87179
2011-01-19,38.9084,39.3441,38.7028,39.081,96149
2011-01-20,38.9576,39.007,37.9629,38.7439,76011
2011-01-21,39.0316,39.4344,38.6699,39.3851,104578
2011-01-24,39.3193,39.9441,38.8836,38.9905,130494
2011-01-25,38.933,38.933,37.9301,37.963,139369
2011-01-26,38.2178,39.6564,37.9054,39.5742,151489
2011-01-27,39.6071,41.0622,39.5414,40.9882,110648
2011-01-28,40.8977,40.9634,38.6945,38.8343,216877
2011-01-31,39.2536,39.2536,38.0123,38.2589,156913
2011-02-01,37.9629,37.9629,34.5596,35.2419,722824
2011-02-02,35.2419,35.2419,34.6172,34.7158,303154
2011-02-03,34.7323,34.9789,34.0171,34.0664,406326
2011-02-04,34.0582,34.1568,33.6882,33.9513,401551
2011-02-07,33.9513,34.1642,32.8826,32.8908,456408
2011-02-08,33.0141,33.9431,33.0141,33.7622,304045
2011-02-09,33.7622,34.0828,33.1703,33.9266,195948
2011-02-10,33.7868,34.3047,33.5649,33.9677,108743
2011-02-11,34.0499,34.7569,33.828,34.3952,180170
2011-02-14,34.3952,34.9706,34.3952,34.6747,97963
2011-02-15,34.7322,35.4022,34.5185,34.9706,189943
2011-02-16,35.0282,35.8667,34.9706,35.8667,127589
2011-02-17,35.8996,36.3517,35.4475,36.3353,196439
2011-02-18,37.0752,37.2478,35.8667,36.1709,298475
2011-02-22,35.6447,35.6447,32.9237,34.2554,447428
2011-02-23,34.3623,34.3623,32.2331,32.8579,331569
2011-02-24,32.6689,33.68,32.6122,33.5485,206801
2011-02-25,33.5074,33.9513,33.4499,33.7869,185756
2011-02-28,34.0828,34.0828,33.6307,33.9266,183584
2011-03-01,33.828,34.535,33.5978,33.7129,223936
2011-03-02,33.7047,33.828,33.3841,33.6307,101184
2011-03-03,34.0006,35.2584,34.0006,35.02,125757
2011-03-04,34.9378,36.1545,34.124,34.6172,188210
2011-03-07,34.6172,34.9706,34.4281,34.7158,182462
2011-03-08,34.913,36.0722,34.0334,35.5707,295839
2011-03-09,35.5132,35.5132,35.1844,35.1926,329276
2011-03-10,34.8392,35.3817,34.4281,34.8556,288771
2011-03-11,34.6418,35.7927,34.2883,35.5954,202618
2011-03-14,35.5214,35.6776,35.0611,35.505,158868
2011-03-15,34.7405,35.7105,34.6089,35.3899,190135
2011-03-16,35.3488,35.768,35.1597,35.431,241849
2011-03-17,35.7598,35.8954,34.4116,34.4116,183878
2011-03-18,34.7322,35.3405,34.7322,35.0528,328783
2011-03-21,35.5049,36.4996,35.1268,36.1626,134694
2011-03-22,36.1462,36.2449,35.168,35.2173,65242
2011-03-23,35.0939,35.3488,34.3376,34.5596,170786
2011-03-24,34.6911,35.1021,34.4198,34.6089,135800
2011-03-25,34.8145,35.32,34.65,34.7117,223325
2011-03-28,34.8966,35.7845,34.6254,35.5543,144546
2011-03-29,35.5954,35.6776,35.4474,35.5296,181400
2011-03-30,35.6694,36.3846,35.3899,36.2284,146052
2011-03-31,36.0969,36.2038,35.8749,36.0147,207770
2011-04-01,36.2448,36.2448,35.8174,35.8338,137068
2011-04-04,35.8832,35.8832,35.0611,35.1022,117803
2011-04-05,35.1268,35.5378,35.1021,35.3652,167528
2011-04-06,35.5379,35.6118,34.9336,35.5132,74983
2011-04-07,35.5954,35.5954,35.1186,35.1268,79024
2011-04-08,35.316,35.316,34.1075,34.4199,286367
2011-04-11,34.3623,35.135,34.3294,35.0446,83412
2011-04-12,34.7487,36.3764,34.7487,35.2995,154797
2011-04-13,35.4721,35.4721,34.576,34.7733,79032
2011-04-14,34.6418,35.2584,33.0388,33.2854,362880
2011-04-15,33.121,33.7129,32.0194,33.5731,380695
2011-04-18,33.384,34.2225,33.3018,33.3758,141692
2011-04-19,33.384,33.7375,32.9319,33.5402,90260
2011-04-20,33.8773,34.0417,33.5485,33.7622,81192
2011-04-21,33.9431,34.0089,33.6061,33.8198,64075
2011-04-25,33.7376,34.1042,33.5485,33.9924,84966
2011-04-26,34.1239,35.1021,33.9266,34.7322,83458
2011-04-27,34.7075,35.4885,34.6747,35.4885,134257
2011-04-28,35.6201,35.6201,34.8474,35.4228,91643
2011-04-29,35.4639,37.4944,34.5432,36.8861,283933
2011-05-02,36.9847,37.2725,36.5047,36.6477,127849
2011-05-03,36.6148,37.0176,36.0393,36.9765,86884
2011-05-04,37.0176,37.404,36.4504,36.9683,68288
2011-05-05,37.034,38.9823,36.7628,38.374,229190
2011-05-06,38.7521,38.9247,37.838,38.152,93195
2011-05-09,38.0534,38.0534,36.212,36.8532,190436
2011-05-10,37.034,37.6835,36.8696,37.5355,59507
2011-05-11,37.3053,37.9711,37.3053,37.6752,95695
2011-05-12,37.6094,37.8396,37.3053,37.7574,74436
2011-05-13,37.815,37.815,37.0998,37.1943,49104
2011-05-16,37.0258,37.8808,37.0176,37.4615,101603
2011-05-17,37.1984,38.2096,37.1984,38.1849,144556
2011-05-18,38.1849,38.5466,37.7739,38.4644,82073
2011-05-19,38.7932,39.4427,38.4069,38.6247,152534
2011-05-20,38.4151,38.4151,37.7821,37.9958,72562
2011-05-23,37.4368,38.9083,37.2724,38.5548,175020
2011-05-24,38.7521,39.007,38.0862,38.5055,126051
2011-05-25,38.2671,38.5384,37.1491,37.4204,239642
2011-05-26,37.3135,37.9301,37.0628,37.8643,73770
2011-05-27,37.9466,38.2672,37.741,37.9219,80019
2011-05-31,38.0863,38.0863,37.1162,37.4944,236284
2011-06-01,37.4532,37.8971,35.7598,35.768,266664
2011-06-02,35.8421,36.0147,35.1351,35.3406,218433
2011-06-03,35.1022,35.801,35.1022,35.3324,117899
2011-06-06,35.2337,35.3652,34.6254,34.7898,85935
2011-06-07,35.1022,35.1926,34.6829,34.9953,133409
2011-06-08,34.9049,36.2202,34.9049,35.0611,164869
2011-06-09,35.1186,35.6283,34.9378,34.946,94740
2011-06-10,34.9214,35.4968,34.8885,35.02,132773
2011-06-13,35.0775,35.7845,35.0775,35.2584,83535
2011-06-14,35.505,36.5326,35.3241,36.0311,94695
2011-06-15,35.7023,35.8914,35.1934,35.8585,96057
2011-06-16,35.8173,36.4668,35.2665,35.8091,95380
2011-06-17,36.0969,36.4175,36.0475,36.1133,152218
2011-06-20,36.0886,37.445,36.0886,36.9929,92504
2011-06-21,37.256,37.5601,36.6641,36.9436,113303
2011-06-22,36.7299,37.0258,36.3188,36.549,110372
2011-06-23,36.4421,37.2971,36.0393,37.0998,224393
2011-06-24,37.6342,38.5713,37.2478,38.3658,377061
2011-06-27,38.5877,39.7633,38.1274,39.7386,263884
2011-06-28,40.0921,40.7004,39.5906,40.7004,224278
2011-06-29,40.7169,41.3417,40.5771,40.684,529975
2011-06-30,40.7004,40.9881,40.647,40.6922,127915
2011-07-01,40.7909,41.0128,40.7662,40.9224,89585
2011-07-05,40.8648,41.0457,40.3058,40.6922,240957
2011-07-06,40.4867,40.8319,39.9688,40.3387,107293
2011-07-07,40.5032,40.5607,38.5467,40.0346,119295
2011-07-08,39.5907,40.8567,39.4345,39.8784,144590
2011-07-11,39.7058,40.0099,39.4098,39.5249,76078
2011-07-12,39.5742,39.7715,38.8179,39.081,116599
2011-07-13,39.0481,39.7716,38.6124,38.6371,171452
2011-07-14,38.6453,39.2289,37.7328,37.8643,113197
2011-07-15,37.9301,38.2984,36.997,37.8972,172685
2011-07-18,35.6036,36.5243,35.6036,36.3188,188352
2011-07-19,36.4175,37.8314,36.1955,37.7739,206740
2011-07-20,37.8808,38.4726,36.9354,36.9847,69464
2011-07-21,37.0587,37.6012,36.7052,37.1902,55710
2011-07-22,37.2477,37.4286,36.3352,36.5654,73257
2011-07-25,36.2613,36.3106,35.431,35.4721,163057
2011-07-26,35.546,36.3599,35.3734,35.6858,69146
2011-07-27,35.5543,35.7434,35.1063,35.357,120192
2011-07-28,35.2831,35.6119,34.8967,34.9049,102694
2011-07-29,34.5843,35.4721,34.1568,35.3735,100537
2011-08-01,35.6119,35.6119,34.313,34.6295,259069
2011-08-02,34.2143,35.1022,33.2936,33.4087,246570
2011-08-03,33.3676,34.2555,33.1375,34.1897,156114
2011-08-04,33.9102,34.7322,33.3758,33.9595,317017
2011-08-05,34.2472,35.7845,33.3594,35.3488,267532
2011-08-08,34.4938,35.2732,33.8115,34.1157,288884
2011-08-09,34.65,37.4204,34.0828,37.2806,286167
2011-08-10,36.3188,37.2395,34.9953,35.7598,459748
2011-08-11,35.9325,36.6395,35.5461,36.2942,196068
2011-08-12,36.4175,37.6342,35.9654,36.6888,161586
2011-08-15,36.7792,37.7986,36.4119,37.0916,130311
2011-08-16,36.6641,37.5519,36.1626,36.5161,204390
2011-08-17,36.5244,36.9354,36.212,36.8943,92779
2011-08-18,36.1051,36.1051,35.4145,35.916,248951
2011-08-19,35.3324,36.845,35.0529,35.9736,193091
2011-08-22,36.4257,36.7956,35.505,35.7023,227526
2011-08-23,35.7105,37.4204,35.1844,37.3629,121328
2011-08-24,37.3053,37.7081,36.4422,37.0176,106249
2011-08-25,37.1409,37.1968,36.3024,36.5819,113704
2011-08-26,36.2778,37.3135,36.0065,37.0505,56501
2011-08-29,37.4204,39.0892,37.034,39.0645,69065
2011-08-30,38.9248,39.5496,38.2754,38.4891,79024
2011-08-31,38.6945,39.5742,38.2095,38.5959,75828
2011-09-01,38.6042,38.6371,37.3793,37.6177,134131
2011-09-02,37.2067,37.9548,36.9518,37.256,88453
2011-09-06,36.5408,37.2601,36.4915,37.1409,124782
2011-09-07,37.5519,38.6699,37.2395,38.6288,89025
2011-09-08,38.3904,38.5959,37.3382,37.4286,41281
2011-09-09,37.2066,38.0698,36.738,37.0833,133255
2011-09-12,36.5819,37.478,36.5819,37.2889,36535
2011-09-13,37.4451,39.4345,37.3464,39.0152,100946
2011-09-14,39.3934,39.9853,38.522,38.5302,270235
2011-09-15,38.8426,38.9864,37.815,38.3411,124532
2011-09-16,38.6288,39.0645,38.2449,38.6124,108075
2011-09-19,38.2836,39.3687,37.963,38.6864,122605
2011-09-20,38.8344,39.5496,37.6588,37.6917,73013
2011-09-21,37.8314,38.9988,36.9929,37.0258,76561
2011-09-22,36.1215,37.8725,36.0887,37.1409,186393
2011-09-23,37.1573,38.9659,37.0505,38.859,120015
2011-09-26,39.196,39.7139,38.9412,39.3522,145911
2011-09-27,39.9524,40.4374,38.6207,39.155,174592
2011-09-28,39.1796,39.1796,37.815,38.1931,137382
2011-09-29,38.8508,39.4674,38.2857,39.2043,91077
2011-09-30,38.7768,39.2125,38.4891,38.7439,90630
2011-10-03,38.744,39.7263,37.3629,37.3629,185780
2011-10-04,37.1984,39.1302,37.1984,39.0727,162374
2011-10-05,39.2289,39.4755,38.7562,39.1138,91596
2011-10-06,39.27,40.3058,39.27,40.0263,146357
2011-10-07,40.4291,41.0046,38.785,38.8672,189455
2011-10-10,39.7386,40.2318,39.5577,40.2236,62788
2011-10-11,40.2318,40.7333,39.8948,40.6511,178464
2011-10-12,40.7744,41.0128,40.3634,40.7744,79308
2011-10-13,40.6758,41.2594,40.3716,40.8484,136563
2011-10-14,41.1608,41.506,40.3224,41.4074,92948
2011-10-17,41.1032,41.876,40.6346,40.8566,122714
2011-10-18,41.6623,41.8719,40.684,41.4814,102602
2011-10-19,41.5308,41.5636,40.6574,40.7909,163741
2011-10-20,40.7909,41.5061,40.3634,41.4321,122754
2011-10-21,41.8678,41.9863,40.2894,41.2677,129436
2011-10-24,41.3005,43.1749,41.3005,42.9529,153975
2011-10-25,42.5501,43.2488,41.728,42.6323,107575
2011-10-26,43.0762,43.6106,42.3364,43.2571,161716
2011-10-27,45.3697,45.3697,42.4185,43.1337,152606
2011-10-28,43.142,43.6681,42.7145,43.3146,80197
2011-10-31,42.8625,43.2488,42.4021,42.7145,58948
2011-11-01,41.6129,43.0597,41.4814,42.3281,101289
2011-11-02,42.9612,43.6353,42.7639,43.1749,73711
2011-11-03,43.3721,44.2682,42.772,44.2353,86329
2011-11-04,43.7257,44.1285,43.1009,43.775,67320
2011-11-07,43.7503,43.7503,42.287,42.9447,70844
2011-11-08,43.2652,43.3873,41.7609,43.0515,69913
2011-11-09,42.1637,42.7967,41.1361,41.4814,100405
2011-11-10,41.9417,42.1519,40.9799,41.58,55695
2011-11-11,42.435,43.7832,42.435,43.1831,146698
2011-11-14,43.2571,44.3915,42.4925,42.6323,123491
2011-11-15,42.5501,42.8378,41.9253,42.2377,103897
2011-11-16,41.8842,42.2624,41.2924,41.3088,71668
2011-11-17,41.3498,41.5964,40.3058,40.8237,68110
2011-11-18,40.758,41.6787,40.758,41.5965,78555
2011-11-21,40.9635,41.4814,40.2894,41.0868,56847
2011-11-22,40.9881,41.0786,40.3305,40.3798,39425
2011-11-23,40.0427,40.3058,39.1714,39.2289,56192
2011-11-25,39.081,39.6729,39.0152,39.3934,42988
2011-11-28,40.3881,40.5936,39.6482,40.125,57122
2011-11-29,40.0182,41.3581,40.0182,40.9471,49323
2011-11-30,42.1883,42.846,41.6951,42.8131,109481
2011-12-01,42.8625,44.0134,42.6077,42.6241,100548
2011-12-02,43.1338,43.1338,41.9829,42.435,42470
2011-12-05,43.0844,43.3968,42.3857,42.6734,66011
2011-12-06,42.6734,43.4872,42.3856,43.0104,46693
2011-12-07,42.6899,43.7585,42.6899,43.5037,73400
2011-12-08,43.0515,43.0515,42.0486,42.1966,149326
2011-12-09,42.4267,42.7473,41.7198,42.5747,138248
2011-12-12,42.213,42.8871,41.7526,42.5336,80166
2011-12-13,42.8707,43.3311,41.4568,41.6376,54626
2011-12-14,41.5472,42.5994,41.5472,42.3528,95531
2011-12-15,42.9775,44.0462,42.5747,43.89,101216
2011-12-16,44.1037,45.0491,43.9592,44.9998,143033
2011-12-19,44.9258,45.156,44.0791,44.4408,104821
2011-12-20,45.1807,45.3368,44.7121,44.9998,119249
2011-12-21,45.23,45.4027,44.7368,45.2629,50236
2011-12-22,45.4355,45.5095,44.6545,45.1642,69032
2011-12-23,45.3616,45.3616,44.1285,44.9341,29865
2011-12-27,44.9423,44.9998,44.112,44.671,27662
2011-12-28,44.6299,44.6299,44.038,44.1038,48157
2011-12-29,44.1038,44.967,44.0381,44.5724,52560
2011-12-30,44.5394,44.671,43.4954,43.8489,149701
2012-01-03,44.7286,45.1396,43.5777,43.775,81566
2012-01-04,43.6516,44.5559,43.1502,44.3586,65344
2012-01-05,44.2764,44.6874,43.5283,44.4819,46772
2012-01-06,44.3586,45.2958,44.3586,44.745,76302
2012-01-09,44.8025,45.0902,44.1695,44.3997,52100
2012-01-10,44.2024,44.5395,43.6188,43.7914,88591
2012-01-11,43.7996,44.1942,43.4051,43.9805,50005
2012-01-12,43.8983,43.8983,43.2406,43.6188,44320
2012-01-13,43.1501,43.6557,43.1501,43.5694,56447
2012-01-17,43.6024,43.8407,43.0844,43.2242,46120
2012-01-18,43.2407,43.5859,42.3857,43.3393,62795
2012-01-19,43.4215,44.4573,43.2489,44.2189,177337
2012-01-20,44.2435,45.1231,44.2435,44.3504,56316
2012-01-23,44.4573,44.4573,42.9858,43.4544,45856
2012-01-24,43.2324,44.3833,43.2324,44.334,71789
2012-01-25,44.4819,45.5259,44.4819,44.9176,169353
2012-01-26,45.2135,45.493,44.8436,45.156,56562
2012-01-27,45.1149,45.9115,45.0163,45.1889,105250
2012-01-30,44.8683,45.7799,44.8683,45.1642,58932
2012-01-31,45.3862,45.4191,44.6874,45.1889,80292
2012-02-01,45.2958,46.3809,45.2958,46.2576,141774
2012-02-02,46.5782,46.5782,44.8437,45.6164,103974
2012-02-03,46.159,47.4825,45.789,46.6522,177504
2012-02-06,45.7233,45.7315,43.8901,45.341,254404
2012-02-07,44.7943,45.5753,44.4162,44.6217,119994
2012-02-08,44.8765,44.8765,43.3886,44.2682,119185
2012-02-09,44.449,44.6217,43.6927,44.4326,72211
2012-02-10,43.964,44.3668,43.6763,44.1695,44804
2012-02-13,44.6299,44.6299,43.8325,44.26,106881
2012-02-14,44.1202,44.4162,43.7092,43.9147,130818
2012-02-15,44.2847,44.6628,43.7585,44.4573,220410
2012-02-16,44.3586,45.526,43.9723,45.4602,231457
2012-02-17,45.6574,46.5946,45.1149,45.641,225796
2012-02-21,45.8219,46.2904,41.2101,41.9171,270867
2012-02-22,41.9829,41.9829,40.7005,40.9471,199736
2012-02-23,40.8319,41.4238,40.2483,41.0539,232893
2012-02-24,40.9717,40.9717,39.6975,39.7879,178483
2012-02-27,39.7304,40.2976,39.4591,39.977,137974
2012-02-28,39.8701,41.0539,39.6646,41.021,248064
2012-02-29,40.9882,41.6869,40.9717,41.0868,184752
2012-03-01,41.1115,41.5554,41.021,41.0868,111565
2012-03-02,40.9964,41.243,40.2565,40.3716,67672
2012-03-05,40.1989,40.1989,38.9001,39.8701,95830
2012-03-06,39.4262,40.1168,38.933,39.8948,135237
2012-03-07,39.829,39.829,39.1467,39.5002,80294
2012-03-08,39.5824,40.4045,39.344,40.2565,87877
2012-03-09,40.2072,41.021,39.9441,40.8895,145671
2012-03-12,40.6593,41.0375,40.0921,40.8073,129689
2012-03-13,40.9553,41.5883,40.8978,41.4239,140784
2012-03-14,41.3334,41.8349,41.2841,41.4403,88134
2012-03-15,41.6047,42.6734,41.243,42.3857,101144
2012-03-16,42.583,42.583,41.3828,41.6787,139566
2012-03-19,41.5636,42.3774,41.3416,42.0897,89883
2012-03-20,41.7198,42.4925,41.7198,42.2048,82046
2012-03-21,42.2377,42.5501,42.0569,42.3446,74479
2012-03-22,42.0157,42.6898,42.0157,42.6569,92300
2012-03-23,42.7391,42.846,42.1637,42.5747,44208
2012-03-26,42.7638,44.7614,42.5935,44.7614,120142
2012-03-27,44.6874,45.0902,43.9574,44.2846,126724
2012-03-28,44.3997,45.5999,44.3997,45.3533,108664
2012-03-29,45.0327,45.6739,44.6052,45.5095,44165
2012-03-30,45.7725,45.7725,44.8025,44.8025,88846
2012-04-02,44.7779,45.3533,44.5559,45.2711,86999
2012-04-03,45.1724,46.9481,44.9998,46.8741,126771
2012-04-04,47.5072,49.6856,46.8577,49.5952,277385
2012-04-05,49.2499,50.3186,48.7649,48.8553,237112
2012-04-09,48.025,48.7731,47.7208,47.7866,131805
2012-04-10,47.9264,49.3321,46.7673,46.8495,155078
2012-04-11,47.3345,47.4825,46.7837,46.8166,127098
2012-04-12,47.0797,49.4965,47.0797,48.4854,144175
2012-04-13,48.3539,49.3157,47.6222,48.247,69838
2012-04-16,48.2552,48.88,47.8031,48.3621,107672
2012-04-17,48.469,49.3404,48.469,48.7978,111775
2012-04-18,48.7978,50.3104,48.7896,49.3897,208545
2012-04-19,49.513,49.513,48.617,49.1513,138544
2012-04-20,49.6938,49.6938,47.7866,48.6251,139973
2012-04-23,48.0415,48.7608,47.4743,47.6058,137444
2012-04-24,47.7702,49.2334,47.7291,48.9786,166974
2012-04-25,49.6528,50.1427,48.5676,49.1102,98629
2012-04-26,49.7843,52.2751,48.1894,48.3703,139627
2012-04-27,48.4197,49.4884,48.3457,49.3486,105486
2012-04-30,49.4389,49.4389,48.2717,48.3045,105511
2012-05-01,48.5265,49.698,48.5265,49.3486,124822
2012-05-02,49.2992,51.1735,49.1964,50.894,149161
2012-05-03,50.8036,53.0231,50.7542,52.2093,233106
2012-05-04,52.1189,52.7191,51.3358,51.5435,179847
2012-05-07,51.3379,52.8999,51.3379,52.16,179562
2012-05-08,51.8065,52.7264,50.894,52.5957,231809
2012-05-09,52.1682,52.9574,51.5434,52.0449,139543
2012-05-10,52.497,52.7231,51.938,52.2011,141130
2012-05-11,52.0203,52.6533,51.9217,52.6122,82301
2012-05-14,52.3409,52.7519,52.3409,52.5053,173933
2012-05-15,52.4067,53.2041,52.4067,52.8095,102448
2012-05-16,52.8505,53.4753,52.497,52.7683,83213
2012-05-17,52.7436,52.7436,50.9844,51.0173,80735
2012-05-18,50.9598,51.6997,50.2775,51.2229,137627
2012-05-21,51.1407,51.9052,50.7872,51.5106,123742
2012-05-22,51.3872,51.7736,50.8694,51.2557,103116
2012-05-23,50.927,51.8805,50.4091,51.7819,136388
2012-05-24,51.5188,53.0479,51.1653,52.8177,121635
2012-05-25,52.6943,53.1136,51.9956,52.645,191395
2012-05-29,52.7847,53.056,52.4395,52.5299,102123
2012-05-30,52.1929,53.0231,51.79,52.5299,169775
2012-05-31,52.8916,53.5493,52.8505,53.3109,189070
2012-06-01,52.7848,53.4343,52.3409,52.6122,114108
2012-06-04,52.8917,53.3356,51.0996,51.1818,213899
2012-06-05,51.1653,51.7038,50.7707,51.3133,219437
2012-06-06,51.4119,52.6614,51.2557,52.1682,113220
2012-06-07,52.8506,53.1465,52.0039,52.0614,128113
2012-06-08,52.8835,54.3879,52.8177,54.0097,239530
2012-06-11,54.6427,55.3414,53.352,53.4671,105862
2012-06-12,53.9027,54.4946,53.1959,54.0425,122983
2012-06-13,54.1823,55.3414,54.1157,55.2099,164679
2012-06-14,55.4236,56.1388,54.3878,54.6673,146955
2012-06-15,54.6673,55.366,53.6397,53.6808,124641
2012-06-18,53.5329,55.2264,52.941,55.0784,90470
2012-06-19,55.0866,56.5828,55.0866,56.4759,106532
2012-06-20,56.9609,58.3666,56.7225,57.9145,204739
2012-06-21,58.0789,58.3091,57.0102,57.2733,74546
2012-06-22,57.7583,58.7119,57.5775,57.635,159643
2012-06-25,57.3308,57.7994,56.6321,56.7225,90537
2012-06-26,56.9115,58.4488,56.7142,57.898,109183
2012-06-27,58.3009,58.3009,56.6732,56.9609,114016
2012-06-28,56.5252,57.2486,55.5305,56.6732,87160
2012-06-29,57.5035,57.7172,56.4348,57.2815,78523
2012-07-02,57.5445,59.1969,57.0184,59.09,162148
2012-07-03,59.2626,59.5257,57.265,57.5034,59074
2012-07-05,57.1335,57.4377,55.9004,56.5252,114999
2012-07-06,56.3525,57.6514,56.3525,57.5363,66039
2012-07-09,57.3966,58.194,57.3966,58.0871,129249
2012-07-10,57.4953,59.3942,57.4131,57.9063,159047
2012-07-11,58.9421,62.4192,58.9421,59.2216,299899
2012-07-12,59.0983,59.3367,57.339,58.5557,153766
2012-07-13,58.942,60.134,58.942,60.0025,94186
2012-07-16,60.1094,60.7506,60.0354,60.5533,130812
2012-07-17,60.8328,61.4082,60.1587,60.8328,104759
2012-07-18,60.9315,61.589,60.5615,60.7013,67977
2012-07-19,60.8986,61.3343,57.7418,59.0407,151896
2012-07-20,58.7366,58.7366,57.3144,57.4377,78369
2012-07-23,56.8623,57.6268,56.0788,57.3555,93588
2012-07-24,57.7254,58.2679,55.736,56.2292,82657
2012-07-25,56.4677,57.4952,55.7114,56.0813,55883
2012-07-26,56.5088,57.002,55.7113,56.8869,54811
2012-07-27,56.9444,57.9309,56.6649,57.487,77816
2012-07-30,57.3062,57.9721,56.5499,57.0349,145725
2012-07-31,57.0759,58.9009,56.5909,58.4159,113063
2012-08-01,56.8458,58.0542,54.4782,54.6673,235240
2012-08-02,54.8235,57.8569,52.8752,56.6567,219075
2012-08-03,57.1089,57.3226,56.1964,56.5581,108508
2012-08-06,56.7225,57.5856,56.3498,56.78,87983
2012-08-07,56.9198,57.2897,55.5552,56.6896,114102
2012-08-08,56.7307,57.9802,56.4635,57.6103,114094
2012-08-09,57.2897,57.9227,54.1905,55.0619,181729
2012-08-10,55.1441,55.1852,54.3385,54.9057,189877
2012-08-13,54.6262,55.9744,54.4125,55.8182,81514
2012-08-14,56.2621,56.706,55.0208,55.2756,135012
2012-08-15,55.0702,56.0238,55.0702,55.7196,73323
2012-08-16,55.5634,56.0484,54.6345,55.7607,134157
2012-08-17,55.662,57.2239,55.44,56.6649,70190
2012-08-20,56.7061,58.3338,56.5334,57.5528,64748
2012-08-21,57.6267,58.3584,55.7113,56.5005,145076
2012-08-22,56.1881,56.991,55.662,55.7935,86680
2012-08-23,55.5715,55.8959,54.7495,54.9961,97118
2012-08-24,54.9386,55.2921,54.47,54.8235,95675
2012-08-27,54.8729,55.3661,54.544,55.0866,63857
2012-08-28,54.7988,55.1167,54.0754,54.396,118845
2012-08-29,54.2892,54.8646,53.9439,54.2974,86098
2012-08-30,54.2613,55.1853,53.9522,54.5276,66435
2012-08-31,54.84,55.1524,54.1124,54.4536,107157
2012-09-04,54.2316,54.6509,53.3767,54.1083,66158
2012-09-05,53.9028,55.6209,53.9028,55.0537,134098
2012-09-06,55.1688,55.6538,55.103,55.2839,98771
2012-09-07,55.3003,55.4729,54.2069,54.47,98399
2012-09-10,54.3631,55.4154,53.5493,53.9192,109507
2012-09-11,53.7384,54.3631,52.8176,53.4753,66170
2012-09-12,53.6562,54.7084,53.5658,54.3796,55766
2012-09-13,54.5194,54.7825,53.8124,54.3632,126636
2012-09-14,54.2563,54.7496,52.867,53.015,198675
2012-09-17,52.4971,52.4971,50.6639,51.7819,201440
2012-09-18,51.6093,52.1518,51.6093,51.9052,117761
2012-09-19,52.1272,53.8124,52.1272,53.6069,89636
2012-09-20,52.9903,53.4014,52.5957,52.941,87351
2012-09-21,53.4753,53.6233,52.3326,52.5628,98390
2012-09-24,52.5135,53.5411,51.749,52.4149,69686
2012-09-25,52.4806,53.3027,51.8148,52.8259,83451
2012-09-26,52.7684,53.6644,52.2751,53.3356,65055
2012-09-27,53.5,53.5,52.1354,52.456,52995
2012-09-28,52.1846,52.6248,51.749,52.086,54939
2012-10-01,52.1272,53.7343,52.1189,53.4589,53911
2012-10-02,53.8864,53.9275,52.9081,53.1383,59933
2012-10-03,53.0807,54.6755,53.0807,54.2727,105520
2012-10-04,54.2563,55.1688,54.0755,54.9304,79880
2012-10-05,54.9221,56.1306,54.8646,55.3907,81752
