date,close,prediction,signal,price_return,strategy_return,cum_strategy,cum_buyhold
2025-11-28,42.86,-0.7003499905998055,-1,2.7078840162952376,-2.7078840162952376,0.9729211598370476,1.0270788401629525
2025-12-31,50.3,-12.936472643091491,-1,17.358842743817075,-17.358842743817075,0.8040333056796134,1.2053678408818598
2026-01-16,50.04,-12.699308513219924,-1,-0.5168986083498966,0.5168986083498966,0.808189342647341,1.1991373112868442
