date,close,prediction,actual,signal,strategy_return,cum_strategy,cum_buyhold
2022-02-28,56.14,-7.246250379787381,2.5575447570332477,-1,-2.5575447570332477,0.9744245524296675,1.0255754475703325
2022-03-31,58.01,6.412799780379436,3.3309583184894853,1,3.3309583184894853,1.0068822281162275,1.0597369382535622
2022-04-29,54.39,22.480684959396118,-6.240303395966206,1,-6.240303395966206,0.9440497222417104,0.9936061381074168
2022-05-31,48.26,-32.920380666388304,-11.270454127596985,-1,11.270454127596985,1.0504484131286689,0.8816222141030324
2022-06-30,40.05,11.10008221607875,-17.012018234562788,1,-17.012018234562788,0.8717459375425443,0.7316404822798683
2022-07-29,44.33,-44.96032126857021,10.686641697877652,-1,-10.686641697877652,0.7785855726815682,0.8098282791377419
2022-08-31,43.56,3.82336880653799,-1.7369727047146344,1,-1.7369727047146344,0.7650617538012433,0.7957617829740591
2022-09-30,39.15,-29.63300831065372,-10.123966942148765,-1,10.123966942148765,0.8425163528431048,0.7151991231275118
2022-10-31,44.46,-16.81100577796127,13.563218390804611,-1,-13.563218390804611,0.7282440199287525,0.8122031421264158
2022-11-30,47.44,-7.087292972986098,6.702654071075109,-1,-6.702654071075109,0.679432342479637,0.8666423090975519
2022-12-30,42.94,5.267554770673402,-9.485666104553125,1,-9.485666104553125,0.6149836590656748,0.7844355133357689
2023-01-31,51.34,6.994009674131359,19.562179785747567,1,19.562179785747567,0.735287868105071,0.9378881987577639
2023-02-28,47.83,7.798082538360641,-6.836774444877303,1,-6.836774444877303,0.6850178950421804,0.873766898063573
2023-03-31,41.96,13.905475968706446,-12.272632239180425,1,-12.272632239180425,0.6009481680110786,0.7665327000365362
2023-04-28,43.46,9.567936642171158,3.5748331744518635,1,3.5748331744518635,0.6224310624823994,0.7939349652904638
2023-05-31,44.93,12.47783821892112,3.3824206166589876,1,3.3824206166589876,0.6434842990642937,0.8207891852393129
2023-06-30,53.18,2.4856696879065976,18.36189628310705,1,18.36189628310705,0.7616402186565577,0.9715016441359149
2023-07-31,48.63,-5.307580662963819,-8.555848063181637,-1,8.555848063181637,0.8268049985528972,0.8883814395323345
2023-08-31,41.97,-11.548988232240003,-13.695249845774216,-1,13.695249845774216,0.9400380088420665,0.7667153818048957
2023-09-29,37.08,-6.996465517173588,-11.651179413867052,-1,11.651179413867052,1.049563523810799,0.6773839970770915
2023-10-31,31.63,1.4488471843206892,-14.69795037756203,1,-14.69795037756203,0.8952991979000963,0.5778224333211543
2023-11-30,37.81,9.785351839099286,19.538412899146394,1,19.538412899146394,1.070226451868563,0.6907197661673363
2023-12-29,39.07,10.186249882944326,3.3324517323459313,1,3.3324517323459313,1.1058912318038812,0.7137376689806355
2024-01-31,35.83,0.47995322380929595,-8.292807780906076,1,-8.292807780906076,1.014181797684491,0.6545487760321517
2024-02-29,37.39,6.450793173914305,4.353893385431218,1,4.353893385431218,1.0583381918901233,0.6830471318962366
2024-03-28,42.99,3.3891644805195926,14.977266648836585,1,14.977266648836585,1.216848324935983,0.7853489221775665
2024-04-30,43.02,2.6317305195878755,0.06978367062107083,1,0.06978367062107083,1.2176974863630143,0.785896967482645
2024-05-31,42.02,-2.9715010967391016,-2.324500232450022,-1,2.324500232450022,1.2460028672640608,0.7676287906466933
2024-06-28,40.4,0.06665562564363581,-3.855306996668262,1,-3.855306996668262,1.1979656315437424,0.7380343441724514
2024-07-31,37.53,4.5188736608526225,-7.103960396039599,1,-7.103960396039599,1.1128626275207092,0.6856046766532699
2024-08-30,36.11,0.6596329219293716,-3.7836397548627776,1,-3.7836397548627776,1.0707559147288253,0.6596638655462184
2024-09-30,45.21,-1.3086454609400584,25.20077540847412,-1,-25.20077540847412,0.8009171214850613,0.8259042747533796
2024-10-31,47.91,-7.020727488362306,5.972130059721281,-1,-5.972130059721281,0.7530853093193975,0.8752283522104491
2024-11-29,52.6,-4.228426139317318,9.789188060947618,-1,-9.789188060947618,0.6793643721307526,0.960906101571063
2024-12-31,64.75,-5.758091209983352,23.098859315589348,-1,-23.098859315589348,0.5224389515720332,1.1828644501278769
2025-01-31,73.25,-3.4171138474491127,13.127413127413124,-1,-13.127413127413124,0.4538562320606467,1.338143953233467
2025-02-28,72.28,-3.6091936257734996,-1.3242320819112585,-1,1.3242320819112585,0.4598663418913474,1.3204238217025936
2025-03-31,49.22,-7.287187117636049,-31.90370780298838,-1,31.90370780298838,0.6065807558926544,0.8991596638655459
2025-04-30,44.27,3.315087851430462,-10.056887444128392,1,-10.056887444128392,0.5455776120147869,0.8087321885275848
2025-05-30,50.93,5.336800921255225,15.044047887960232,1,15.044047887960232,0.6276545692322814,0.9303982462550234
2025-06-30,49.48,1.1664957728988021,-2.847044963675638,1,-2.847044963675638,0.6097849614296736,0.9039093898428934
2025-07-31,52.96,-8.609758387814706,7.0331447049313045,-1,-7.0331447049313045,0.5668979027034151,0.9674826452320057
2025-08-29,62.78,-14.260989846817814,18.542296072507547,-1,-18.542296072507547,0.46178201515531214,1.146876141761052
2025-09-30,49.78,-13.370698302501035,-20.70723160242115,-1,20.70723160242115,0.5574042865318501,0.9093898428936791
2025-10-31,41.73,-9.245151933865213,-16.171153073523513,-1,16.171153073523513,0.6475429869452973,0.7623310193642673
