symbol,date,open,high,low,close,volume,vwap,change,changePercent,exchange,ticker_status,source_name
UAL,2025-06-11,83.5,83.87,77.72,78.63,8318842,80.93,-4.87,-5.83,NASDAQ,,United
UAL,2025-06-12,77.16,77.74,75.63,77.43,7626449,76.99,0.27,0.34992,NASDAQ,,United
UAL,2025-06-13,73.18,76.16,72.52,74.0,10129321,73.965,0.825,1.12,NASDAQ,,United
UAL,2025-06-16,75.46,78.87,74.75,78.52,8555204,76.9,3.06,4.06,NASDAQ,,United
UAL,2025-06-17,77.01,77.25,73.05,73.67,9396500,75.245,-3.34,-4.34,NASDAQ,,United
UAL,2025-06-18,73.45,76.05,73.35,74.3,8039329,74.2875,0.85,1.16,NASDAQ,,United
UAL,2025-06-20,74.39,75.21,73.71,74.27,8660228,74.395,-0.12,-0.16131,NASDAQ,,United
UAL,2025-06-23,73.5,77.34,71.55,76.97,11985207,74.84,3.47,4.72,NASDAQ,,United
UAL,2025-06-24,79.7,80.78,77.94,79.02,7187821,79.36,-0.68,-0.8532,NASDAQ,,United
UAL,2025-06-25,79.4,79.4,76.17,76.73,5483200,77.925,-2.67,-3.36,NASDAQ,,United
UAL,2025-06-26,77.35,78.47,76.92,77.55,4633600,77.5725,0.2,0.25856,NASDAQ,,United
UAL,2025-06-27,77.87,79.75,77.36,79.18,6495708,78.54,1.31,1.68,NASDAQ,,United
UAL,2025-06-30,79.72,80.07,79.01,79.63,4897103,79.6075,-0.09,-0.1129,NASDAQ,,United
UAL,2025-07-01,79.29,80.94,78.82,80.05,5013134,79.775,0.76,0.95851,NASDAQ,,United
UAL,2025-07-02,80.26,81.25,78.33,81.01,5407700,80.2125,0.75,0.93446,NASDAQ,,United
UAL,2025-07-03,81.72,83.64,81.5,82.36,4047700,82.305,0.64,0.78316,NASDAQ,,United
UAL,2025-07-07,81.88,83.91,80.08,81.11,4986641,81.745,-0.77,-0.9404,NASDAQ,,United
UAL,2025-07-08,82.0,83.49,80.96,81.21,5442700,81.915,-0.79,-0.96341,NASDAQ,,United
UAL,2025-07-09,82.43,83.14,79.86,80.18,5688800,81.4025,-2.25,-2.73,NASDAQ,,United
UAL,2025-07-10,87.33,93.72,84.89,91.67,20761500,89.4025,4.34,4.97,NASDAQ,,United
UAL,2025-07-11,90.99,90.99,87.16,87.69,9855528,89.2075,-3.3,-3.63,NASDAQ,,United
UAL,2025-07-14,87.75,89.05,86.52,88.94,5901700,88.065,1.19,1.36,NASDAQ,,United
UAL,2025-07-15,89.13,89.65,86.37,86.38,7373940,87.8825,-2.75,-3.09,NASDAQ,,United
UAL,2025-07-16,87.77,88.67,85.81,88.47,15492017,87.68,0.7,0.79754,NASDAQ,,United
UAL,2025-07-17,91.89,94.57,89.05,91.22,23413400,91.6825,-0.665,-0.72913,NASDAQ,,United
UAL,2025-07-18,91.61,92.78,89.73,92.25,7634000,91.5925,0.64,0.69861,NASDAQ,,United
UAL,2025-07-21,92.55,92.93,91.07,92.35,6664700,92.225,-0.2,-0.2161,NASDAQ,,United
UAL,2025-07-22,92.25,92.25,89.36,90.78,6769600,91.16,-1.47,-1.59,NASDAQ,,United
UAL,2025-07-23,91.25,91.88,90.3,90.43,5372318,90.965,-0.82,-0.89863,NASDAQ,,United
UAL,2025-07-24,88.84,92.85,87.95,89.73,7330000,89.8425,0.89,1.0,NASDAQ,,United
